order_date,product_id,product_name,category,quantity_sold,revenue
2025-01-17,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,3,207.0
2025-01-17,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,3,252.0
2025-01-17,49279,1-Day Workshop with Marianne in London - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,1,149.0
2025-01-17,49411,GOLD BAND - Spirituality and the Way Forward - Manchester - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,2,178.0
2025-01-17,49669,ECONOMY BUNDLE - TCCHE FLORIDA - BRONZE BUNDLE,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,279.0
2025-01-18,36709,TCCHE SAN DIEGO - Livestream,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,3,447.0
2025-01-18,38908,TCCHE FLORIDA - LIVESTREAM,LIVESTREAM|US - CONFERENCE - FLORIDA - 2025,1,149.0
2025-01-18,49200,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,60.0
2025-01-18,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,45.0
2025-01-18,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,69.0
2025-01-18,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,4,336.0
2025-01-18,49668,ECONOMY - TCCHE FLORIDA - BRONZE,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,398.0
2025-01-18,49669,ECONOMY BUNDLE - TCCHE FLORIDA - BRONZE BUNDLE,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,558.0
2025-01-19,45478,STANDARD - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,2,998.0
2025-01-19,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-01-19,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,2,168.0
2025-01-19,49410,GOLD BAND - Spirituality and the Way Forward - Manchester - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,3,207.0
2025-01-19,49411,GOLD BAND - Spirituality and the Way Forward - Manchester - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,2,178.0
2025-01-19,49412,BLUE BAND - Spirituality and the Way Forward - Manchester - Silver/Standard,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,1,99.0
2025-01-19,49414,WHITE BAND - 1-Day Workshop with Marianne in Manchester - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,2,338.0
2025-01-19,49668,ECONOMY - TCCHE FLORIDA - BRONZE,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,398.0
2025-01-20,36709,TCCHE SAN DIEGO - Livestream,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,2,298.0
2025-01-20,45478,STANDARD - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,5,2295.4
2025-01-20,49200,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,7,210.0
2025-01-20,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,78.0
2025-01-20,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,4,336.0
2025-01-20,49669,ECONOMY BUNDLE - TCCHE FLORIDA - BRONZE BUNDLE,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,0.0
2025-01-21,36709,TCCHE SAN DIEGO - Livestream,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,1,149.0
2025-01-21,45477,STANDARD - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,4,1396.0
2025-01-21,45478,STANDARD - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,8,0.0
2025-01-21,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,3,120.0
2025-01-21,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,45.0
2025-01-21,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,110.0
2025-01-21,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,6,414.0
2025-01-21,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,4,336.0
2025-01-21,49697,STANDARD PLUS - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,798.0
2025-01-22,36706,VIP - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,4,1798.0
2025-01-22,36709,TCCHE SAN DIEGO - Livestream,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,4,149.0
2025-01-22,38170,VIP BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,2198.0
2025-01-22,45477,STANDARD - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,6,2094.0
2025-01-22,45478,STANDARD - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,2,998.0
2025-01-22,49200,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,70.0
2025-01-22,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-01-22,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,110.0
2025-01-22,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,3,207.0
2025-01-22,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,2,168.0
2025-01-22,49279,1-Day Workshop with Marianne in London - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,1,149.0
2025-01-22,49669,ECONOMY BUNDLE - TCCHE FLORIDA - BRONZE BUNDLE,EVENTS|US - CONFERENCE - FLORIDA - 2025,3,837.0
2025-01-23,36707,VIP - TCCHE SAN DIEGO - VIP Bundle,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,1,1099.0
2025-01-23,36708,WORKSHOP - TCCHE SAN DIEGO - Monday Workshop,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,1,229.0
2025-01-23,45477,STANDARD - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,5,1745.0
2025-01-23,45478,STANDARD - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,3,1497.0
2025-01-23,49200,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,35.0
2025-01-23,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,80.0
2025-01-23,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,3,135.0
2025-01-23,49697,STANDARD PLUS - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,798.0
2025-01-24,36706,VIP - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,1,899.0
2025-01-24,36707,VIP - TCCHE SAN DIEGO - VIP Bundle,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,1,1099.0
2025-01-24,36708,WORKSHOP - TCCHE SAN DIEGO - Monday Workshop,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,2,458.0
2025-01-24,36709,TCCHE SAN DIEGO - Livestream,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,12,1043.0
2025-01-24,38164,STANDARD - TCCHE FLORIDA - Early Bird,EVENTS|US - CONFERENCE - FLORIDA - 2025,5,745.0
2025-01-24,38166,STANDARD BUNDLE - TCCHE FLORIDA - Early bird Bundle,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,596.0
2025-01-24,38170,VIP BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,1099.0
2025-01-24,45477,STANDARD - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,5,1745.0
2025-01-24,45478,STANDARD - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,4,1996.0
2025-01-24,49200,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,35.0
2025-01-24,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,3,120.0
2025-01-24,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,4,180.0
2025-01-24,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,6,330.0
2025-01-24,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,138.0
2025-01-24,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,4,336.0
2025-01-24,49279,1-Day Workshop with Marianne in London - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,2,298.0
2025-01-24,49410,GOLD BAND - Spirituality and the Way Forward - Manchester - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,3,207.0
2025-01-24,49414,WHITE BAND - 1-Day Workshop with Marianne in Manchester - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,1,169.0
2025-01-25,36706,VIP - TCCHE SAN DIEGO - VIP,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,2,899.0
2025-01-25,36708,WORKSHOP - TCCHE SAN DIEGO - Monday Workshop,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,7,1354.0
2025-01-25,36709,TCCHE SAN DIEGO - Livestream,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,6,745.0
2025-01-25,38167,VIP - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,899.0
2025-01-25,38170,VIP BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,2198.0
2025-01-25,45477,STANDARD - TCCHE SAN DIEGO - SILVER,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,6,895.0
2025-01-25,45478,STANDARD - TCCHE SAN DIEGO - SILVER BUNDLE,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,2,499.0
2025-01-25,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-01-25,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,69.0
2025-01-25,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,6,504.0
2025-01-25,49413,RED BAND - Spirituality and the Way Forward - Manchester - GOLD,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,2,270.0
2025-01-25,49414,WHITE BAND - 1-Day Workshop with Marianne in Manchester - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,2,338.0
2025-01-26,36708,WORKSHOP - TCCHE SAN DIEGO - Monday Workshop,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,8,1303.0
2025-01-26,36709,TCCHE SAN DIEGO - Livestream,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,1,149.0
2025-01-26,38164,STANDARD - TCCHE FLORIDA - Early Bird,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,149.0
2025-01-26,38170,VIP BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,1099.0
2025-01-26,38174,TCCHE FLORIDA - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,229.0
2025-01-26,38908,TCCHE FLORIDA - LIVESTREAM,LIVESTREAM|US - CONFERENCE - FLORIDA - 2025,1,149.0
2025-01-26,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,40.0
2025-01-26,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-01-26,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,110.0
2025-01-26,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,138.0
2025-01-26,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,6,504.0
2025-01-26,49279,1-Day Workshop with Marianne in London - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,1,149.0
2025-01-26,49411,GOLD BAND - Spirituality and the Way Forward - Manchester - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,4,356.0
2025-01-27,36707,VIP - TCCHE SAN DIEGO - VIP Bundle,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,27,29673.0
2025-01-27,36708,WORKSHOP - TCCHE SAN DIEGO - Monday Workshop,EVENTS|US - CONFERENCE - SAN DIEGO - 2025,46,687.0
2025-01-27,38164,STANDARD - TCCHE FLORIDA - Early Bird,EVENTS|US - CONFERENCE - FLORIDA - 2025,3,447.0
2025-01-27,38170,VIP BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,1099.0
2025-01-27,46086,Honeymoon Effect - Early Bird,EVENTS|FR - HONEYMOON EFFECT - PARIS - 2025,1,100.0
2025-01-27,49200,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,35.0
2025-01-27,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,40.0
2025-01-27,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-01-27,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,55.0
2025-01-27,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,138.0
2025-01-27,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,1,84.0
2025-01-27,49412,BLUE BAND - Spirituality and the Way Forward - Manchester - Silver/Standard,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,2,198.0
2025-01-27,49414,WHITE BAND - 1-Day Workshop with Marianne in Manchester - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,1,169.0
2025-01-28,38166,STANDARD BUNDLE - TCCHE FLORIDA - Early bird Bundle,EVENTS|US - CONFERENCE - FLORIDA - 2025,3,894.0
2025-01-28,38170,VIP BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,1099.0
2025-01-28,46086,Honeymoon Effect - Early Bird,EVENTS|FR - HONEYMOON EFFECT - PARIS - 2025,2,200.0
2025-01-28,49200,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,70.0
2025-01-28,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,5,200.0
2025-01-28,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-01-28,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,8,440.0
2025-01-28,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,6,414.0
2025-01-28,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,4,336.0
2025-01-29,38164,STANDARD - TCCHE FLORIDA - Early Bird,EVENTS|US - CONFERENCE - FLORIDA - 2025,4,596.0
2025-01-29,38166,STANDARD BUNDLE - TCCHE FLORIDA - Early bird Bundle,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,298.0
2025-01-29,38174,TCCHE FLORIDA - MONDAY WORKSHOP,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,458.0
2025-01-29,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-01-29,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,138.0
2025-01-29,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,1,84.0
2025-01-29,49412,BLUE BAND - Spirituality and the Way Forward - Manchester - Silver/Standard,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,2,198.0
2025-01-29,49414,WHITE BAND - 1-Day Workshop with Marianne in Manchester - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,1,169.0
2025-01-30,38164,STANDARD - TCCHE FLORIDA - Early Bird,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,149.0
2025-01-30,38170,VIP BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,2198.0
2025-01-30,49200,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,70.0
2025-01-30,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,80.0
2025-01-30,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,4,180.0
2025-01-30,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,55.0
2025-01-30,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,6,414.0
2025-01-30,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,3,252.0
2025-01-31,49200,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,70.0
2025-01-31,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,40.0
2025-01-31,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-01-31,49204,WHITE BAND - An Evening with Marianne Williamson - VIP,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,6,414.0
2025-01-31,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,1,84.0
2025-02-01,38164,STANDARD - TCCHE FLORIDA - Early Bird,EVENTS|US - CONFERENCE - FLORIDA - 2025,6,894.0
2025-02-01,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,40.0
2025-02-01,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-02-01,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,5,275.0
2025-02-01,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,3,252.0
2025-02-01,49279,1-Day Workshop with Marianne in London - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,4,596.0
2025-02-01,49412,BLUE BAND - Spirituality and the Way Forward - Manchester - Silver/Standard,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,2,198.0
2025-02-01,49764,San Diego Livestream replay 2025,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,4,300.0
2025-02-02,10751,"Trauma, Illness and Healing in a Toxic Culture - Livestream replay",LIVESTREAM,1,55.0
2025-02-02,38164,STANDARD - TCCHE FLORIDA - Early Bird,EVENTS|US - CONFERENCE - FLORIDA - 2025,3,447.0
2025-02-02,38166,STANDARD BUNDLE - TCCHE FLORIDA - Early bird Bundle,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,596.0
2025-02-02,38170,VIP BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,1099.0
2025-02-02,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,9,360.0
2025-02-02,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,8,360.0
2025-02-02,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,7,385.0
2025-02-02,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,3,252.0
2025-02-02,49412,BLUE BAND - Spirituality and the Way Forward - Manchester - Silver/Standard,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,1,99.0
2025-02-02,49698,STANDARD PLUS BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,598.0
2025-02-02,49764,San Diego Livestream replay 2025,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,4,300.0
2025-02-03,38164,STANDARD - TCCHE FLORIDA - Early Bird,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,298.0
2025-02-03,38166,STANDARD BUNDLE - TCCHE FLORIDA - Early bird Bundle,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,298.0
2025-02-03,38167,VIP - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,1,899.0
2025-02-03,38170,VIP BUNDLE - TCCHE FLORIDA,EVENTS|US - CONFERENCE - FLORIDA - 2025,2,2198.0
2025-02-03,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,45.0
2025-02-03,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,3,165.0
2025-02-03,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,3,252.0
2025-02-03,49279,1-Day Workshop with Marianne in London - VIP,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,1,149.0
2025-02-03,49412,BLUE BAND - Spirituality and the Way Forward - Manchester - Silver/Standard,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-MANCHESTER-2025,1,99.0
2025-02-03,49764,San Diego Livestream replay 2025,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,4,300.0
2025-02-04,38164,STANDARD - TCCHE FLORIDA - Early Bird,EVENTS|US - CONFERENCE - FLORIDA - 2025,12,1788.0
2025-02-04,49201,GOLD BAND - An Evening with Marianne Williamson - Economy/Bronze/Copper,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,1,40.0
2025-02-04,49202,BLUE BAND - An Evening with Marianne Williamson - Silver/Standard,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,90.0
2025-02-04,49203,RED BAND - An Evening with Marianne Williamson - Gold,EVENTS|UK-MARIANNE-AN EVENING WITH-MANCHESTER-2025,2,110.0
2025-02-04,49274,1-Day Workshop with Marianne in London  - Early bird,EVENTS|UK-MARIANNE-1-DAY WORKSHOP WITH MARIANNE-LONDON-2025,4,336.0
2025-02-04,49764,San Diego Livestream replay 2025,LIVESTREAM|US - CONFERENCE - SAN DIEGO - 2025,2,150.0
